timestamp,latency_ms,jitter_ms
2025-08-08T12:55:04.640046,22.3,22.499444437585563
2025-08-08T13:00:04.312805,11.504,1.8044611384011573
2025-08-08T13:05:04.056925,24.96,30.433419130948796
2025-08-08T13:10:03.729320,10.05,0.9980981915623328
2025-08-08T13:15:04.403531,11.756,1.5845125433394336
2025-08-08T13:20:04.081126,10.3,0.12247448713915919
2025-08-08T13:45:04.653611,11.65,2.497839066072913
2025-08-08T13:50:04.356102,18.3,14.033709416971693
2025-08-08T13:55:04.023690,10.808,1.4125579634124756
2025-08-08T14:00:03.679067,10.392,0.6635661233064872
2025-08-08T14:05:03.798932,11.3,0.9300537618869136
2025-08-08T14:10:04.554467,27.080000000000002,35.1816997883843
2025-08-08T14:15:04.225952,10.822,1.958422834834194
2025-08-08T14:20:03.951746,19.04,10.41863714695929
2025-08-08T14:25:04.625986,11.678,1.701887187800649
2025-08-08T15:05:03.910572,11.958,1.5869215481554217
2025-08-08T15:10:04.563853,12.172,2.924537570283548
2025-08-08T15:15:04.238153,15.535999999999998,11.980230799112343
2025-08-08T15:20:03.896196,11.58,1.0616025621672172
2025-08-08T15:25:04.549668,12.36,0.8820430828479976
2025-08-08T15:30:04.201303,11.852,2.6629907998339006
2025-08-08T15:35:03.868719,14.64,8.479858489385304
2025-08-08T15:40:04.518016,10.959999999999999,0.4037325847637273
2025-08-08T15:45:04.162740,10.324000000000002,0.3547957158704143
2025-08-08T15:50:03.804771,10.32,0.3563705936241095
2025-08-08T15:55:04.700635,59.67999999999999,104.72228511639726
2025-08-08T16:00:04.416005,27.8,28.565626196532083
2025-08-08T16:30:04.575570,11.266,2.056764449323257
2025-08-08T16:40:04.590066,9.152,0.8884649683583475
