timestamp,latency_ms,jitter_ms
2025-11-04T14:20:03.930924,8.16,0.9573139505930122
2025-11-04T14:30:09.682115,6.3,1.0070749723828905
2025-11-04T14:35:04.331350,7.444,0.30696905381487566
2025-11-04T14:40:03.986968,7.476000000000001,0.3891400776070231
2025-11-04T14:45:03.645170,8.868,2.662662201632043
2025-11-04T14:50:04.293513,7.854000000000001,0.3267720918316008
2025-11-04T14:55:03.959027,8.638,1.0751372005469817
2025-11-04T15:00:04.879007,63.267999999999994,75.33953225233084
2025-11-04T15:05:04.577996,17.134,17.608613801205365
2025-11-04T16:35:04.487249,9.379999999999999,6.780737423024135
2025-11-04T16:40:04.135477,7.529999999999999,0.29197602641312875
