timestamp,latency_ms,jitter_ms
2025-11-07T09:00:03.672018,8.3,1.3968357097382638
2025-11-07T09:05:04.321424,7.4,0.9473383767165774
2025-11-07T09:10:03.998405,12.754,3.0957357768388447
2025-11-07T09:15:03.656598,7.336,1.0709948646001997
2025-11-07T09:20:04.330280,8.658,1.6810175489863273
2025-11-07T09:25:03.986970,7.944,1.0708547987472437
2025-11-07T09:30:03.645262,7.436,1.0301116444347185
2025-11-07T09:35:04.320247,10.434000000000001,3.771422808437156
2025-11-07T09:40:04.043483,13.703999999999999,7.655901645136254
2025-11-07T09:45:03.781642,25.02,18.86576264029631
2025-11-07T09:50:04.446502,9.870000000000001,1.2493598360760607
2025-11-07T09:55:04.117183,10.814,0.9969854562630288
2025-11-07T10:00:03.782435,10.11,1.3009035321652411
2025-11-07T10:25:04.355374,7.202,1.6425346267278509
2025-11-07T10:30:03.997952,7.442,0.5306788105813156
2025-11-07T10:35:03.692424,9.267999999999999,0.9779417160546938
2025-11-07T10:40:04.373958,11.062000000000001,4.956482623796839
2025-11-07T10:45:04.020306,6.986,1.3581347503101453
2025-11-07T10:50:03.683076,8.994,0.946430134769598
2025-11-07T10:55:04.356279,11.386,5.835381735585084
2025-11-07T11:00:04.899390,9.115,1.1670618378360818
2025-11-07T11:05:04.553163,9.276,0.8950307257295697
2025-11-07T11:10:04.282377,21.798,23.59104745449002
2025-11-07T11:15:03.937955,6.502,1.1525276569349643
2025-11-07T11:20:04.626231,11.236,1.5727301103495157
2025-11-07T11:25:04.290019,9.67,1.5360013020827814
2025-11-07T11:30:03.951828,9.094,2.342419689124901
2025-11-07T11:35:04.626181,10.974,1.3970969901907309
2025-11-07T11:40:04.289853,9.162,1.7816761770871832
2025-11-07T14:05:04.056804,9.209999999999999,0.6405856695243811
2025-11-07T14:10:03.721664,10.158,2.9302081837302962
2025-11-07T14:15:04.380621,9.24,2.1990793528201755
2025-11-07T14:20:04.249984,49.72,89.62419623070546
2025-11-07T14:25:03.927011,10.712,1.9025036136627969
2025-11-07T14:30:04.583382,8.117999999999999,2.778501394637044
2025-11-07T14:35:04.231339,7.172,0.4557082399957235
2025-11-07T14:40:03.926591,15.969999999999999,18.361712883061863
2025-11-07T14:45:04.709714,34.327999999999996,60.75023678966198
2025-11-07T14:50:04.362737,7.646000000000001,1.2739426988683595
2025-11-07T14:55:04.032917,10.738,1.7792470317524773
2025-11-07T15:00:03.702858,12.934000000000001,13.654205579234553
2025-11-07T15:05:04.368052,11.59,9.574494764738242
2025-11-07T15:10:04.024033,9.576,4.330222858006271
2025-11-07T15:15:03.677121,9.304,0.8860191871511585
2025-11-07T15:20:04.348011,10.36,2.6632592814069
2025-11-07T15:25:03.996084,8.952,1.5213710921402444
2025-11-07T15:30:03.661630,10.268,4.484977145984136
2025-11-07T15:35:04.334503,11.318000000000001,2.7200404408758336
2025-11-07T15:40:03.983286,7.709999999999999,0.9371232576347678
2025-11-07T15:45:04.632008,8.495999999999999,0.8566387803502711
2025-11-07T15:50:04.278830,8.158,1.4707719061771611
2025-11-07T15:55:03.936106,9.318,3.4605519790923522
2025-11-07T16:00:04.839483,59.36,49.05352178997956
2025-11-07T16:05:04.514341,8.424,2.57731061379881
2025-11-07T16:10:04.170947,10.258,8.251973703302744
2025-11-07T16:15:03.843071,9.879999999999999,3.476585969021908
2025-11-07T16:20:04.518589,9.59,1.657286939549093
2025-11-07T16:25:04.189709,10.086,4.510069844248535
2025-11-07T16:30:03.829441,5.996,0.8986267300720584
2025-11-07T16:35:04.482233,7.244,0.36705585406038665
2025-11-07T16:40:04.140850,9.988,5.3305975274822615
2025-11-07T16:45:03.799697,7.718000000000001,1.1734010397131922
2025-11-07T16:50:04.447408,7.026000000000001,0.9808567683408216
2025-11-07T16:55:03.980118,7.109999999999999,0.48790367901871773
2025-11-07T17:00:04.629285,7.412000000000001,1.3205188374271681
2025-11-07T17:05:04.293715,7.468000000000001,0.7071562769289405
2025-11-07T17:10:03.937080,5.776,0.4038935503322627
2025-11-07T17:15:04.367384,17.968,26.704227567933884
