timestamp,latency_ms,jitter_ms
2025-11-10T10:20:03.974246,5.442,0.8654883014807304
2025-11-10T10:25:04.629242,7.468000000000001,0.429033798202426
2025-11-10T10:30:04.311324,12.994,14.043499563855157
2025-11-10T10:35:03.972301,8.82,3.839628888317203
2025-11-10T10:40:04.611366,6.65,1.0930690737551767
2025-11-10T11:10:04.481348,6.212000000000001,0.9864431053030884
2025-11-10T11:15:04.137119,7.7540000000000004,1.0337456166775267
2025-11-10T11:20:03.802051,7.064,0.33709049230139965
2025-11-10T11:25:04.488244,6.766,1.6589996986135955
2025-11-10T11:30:04.181993,9.724,4.953092973082576
2025-11-10T11:35:03.831670,6.7219999999999995,1.1994248621735335
