timestamp,latency_ms,jitter_ms
2025-10-08T09:00:03.821084,12.342,3.9905914348627567
2025-10-08T09:05:04.455395,7.4239999999999995,0.9866255622068585
2025-10-08T09:10:04.089529,7.316,0.9847740857678983
2025-10-08T09:15:04.370736,7.384,1.1797372588843669
2025-10-08T09:20:04.082602,20.216,22.66106418507304
2025-10-08T09:25:03.830009,30.677999999999997,29.0235752449625
2025-10-08T09:30:04.576689,32.9,41.33745275171174
2025-10-08T09:35:04.223031,10.914,3.0640137075411404
2025-10-08T09:40:03.836001,6.164,1.033576315518114
2025-10-08T09:45:05.457186,7.4075,2.545091681387267
2025-10-08T09:50:04.099269,9.504,2.7622237418427926
2025-10-08T09:55:03.863153,34.88,33.40511936814476
2025-10-08T10:00:04.506733,11.08,0.21679483388678766
2025-10-08T10:05:04.656175,110.96,42.736787431906954
